	Accuracy	Classifier	F-Score	Precision	Recall	Time
0	0.2526902154087656	GaussianNB	0.17324433746755868	0.19298023433027778	0.2526902154087656	5.0872400874268246e-05
0	0.13246336412414184	MLPClassifier	0.03414727841850063	0.019845324772774817	0.13246336412414184	0.004734090364814142
0	0.6826208885520607	RandomForestClassifier	0.6765281402024534	0.6920090375608445	0.6826208885520607	0.0018092921239581945
0	0.6951007980233547	ExtraTreesClassifier	0.6873925695125633	0.7025956660088465	0.6951007980233547	0.001926524503025322
0	0.2510359266437102	SVC	0.1720712153794878	0.19364658393404907	0.2510359266437102	0.0011645591214161657
0	0.5901118377184029	KNeighborsClassifier	0.5839251633193225	0.6004686178143168	0.5901118377184029	0.0013925031760153423
0	0.553896868302847	DecisionTreeClassifier	0.5507488513356321	0.5621301503511232	0.553896868302847	1.967653684799199e-05
