	Accuracy	Classifier	F-Score	Precision	Recall	Time
0	0.7311921911677531	DecisionTreeClassifier	0.7316533664986071	0.7554739449856718	0.7311921911677531	2.5097875582811693e-05
0	0.8134412850680287	RandomForestClassifier	0.810008776261824	0.8304485189448118	0.8134412850680287	0.002630551650803382
0	0.8294892497512742	ExtraTreesClassifier	0.8233044761443344	0.8407784317244772	0.8294892497512742	0.0026248407867035203
0	0.6119154199446515	GaussianNB	0.5841515991235793	0.6088951418089991	0.6119154199446515	4.460367277767709e-05
0	0.5451603011941902	SVC	0.4812124354642148	0.4960619550855283	0.5451603011941902	0.00033846023447063096
0	0.7088210561935585	KNeighborsClassifier	0.6978025199160358	0.715191297439269	0.7088210561935585	0.0002618429232011425
0	0.22394992444937903	MLPClassifier	0.1180190349591355	0.09549527364981018	0.22394992444937903	0.005761084228925358
